Irn,SellerGstin,BuyerGstin,DocNo,DocDt,AssAmt,IgstAmt,TotalVal
adb74f813f814f79a2675b273e77cd72,18ABCDE1526F1Z914,17ABCDE9374F1Z834,INV-4794,2023-07-26,298901.03,53802.19,352703.22000000003
2abd4df922c840bf81a0bdb40f74f0b7,22ABCDE7366F1Z251,28ABCDE1530F1Z1133,INV-4795,2023-10-03,374375.23,67387.54,441762.76999999996
d8ebb512bf4b425ca15122ee1b6aa5e1,25ABCDE5557F1Z572,32ABCDE2548F1Z737,INV-4796,2023-08-15,226721.5,40809.87,267531.37
c8552063a2214aea8a026ffa3ee4419d,12ABCDE1045F1Z880,30ABCDE4958F1Z199,INV-4797,2023-10-12,447625.05,80572.51,528197.5599999999
52585ff783cc4e5e8e2627f0d28a27e3,20ABCDE4734F1Z1021,13ABCDE5429F1Z260,INV-4798,2023-06-04,295383.7,53169.07,348552.77
dcb58aa2d77849698b7e8a9368f157bf,27AAAAA2341A1Z141,27AAAAA4773A1Z103,INV-4799,2023-10-04,188645.46,33956.18,222601.63999999998
26d1618f14264088981760f36b8a49b5,23ABCDE7239F1Z204,29ABCDE7665F1Z718,INV-4800,2023-07-12,93133.37,16764.01,109897.37999999999
a5b9426363a74e198d359ca37f6285d3,17ABCDE9882F1Z448,10ABCDE3224F1Z733,INV-4801,2024-01-24,100454.03,18081.73,118535.76
06e71cbcce0d4633830b4c6dc67a1d4e,25ABCDE8409F1Z1162,28ABCDE2013F1Z223,INV-4802,2023-04-28,86831.95,15629.75,102461.7
8d614884b8db4c5c94820eaf1bcced97,34ABCDE8942F1Z885,33ABCDE5912F1Z241,INV-4803,2023-04-02,446277.39,80329.93,526607.3200000001
57f090f38b084246939409ba7c830b9b,27AAAAA2285A1Z17,27AAAAA8383A1Z158,INV-4804,2023-08-21,406762.91,73217.32,479980.23
136afccfbfc44589b57e043fec511af4,13ABCDE6084F1Z1064,13ABCDE3080F1Z314,INV-4805,2023-11-04,253754.01,45675.72,299429.73
7a6904e289144e2fbaa3145381515760,27AAAAA9347A1Z86,27AAAAA9672A1Z265,INV-4806,2023-07-11,483429.57,87017.32,570446.89
082b386de8a64071bd4c83c4bd251760,11ABCDE3591F1Z555,23ABCDE6728F1Z1070,INV-4807,2023-04-16,214522.59,38614.07,253136.66
14e734528c1a4ed3bb33d22ff47817b3,07BBBBB6391B1Z314,11ABCDE4435F1Z201,INV-4808,2023-06-14,300151.0,54027.18,354178.18
2ff39281fabf4807978acd37a94f2074,14ABCDE5100F1Z125,11ABCDE2862F1Z1060,INV-4809,2023-04-09,194543.07,35017.75,229560.82
718cf75fabf347cbb52d8fef4be3dd7c,24ABCDE3017F1Z104,33ABCDE5932F1Z744,INV-4810,2023-09-20,83472.4,15025.03,98497.43
c718646b6c8f4e11b5b42d56177f0aaf,29ABCDE9456F1Z319,25ABCDE7110F1Z850,INV-4811,2023-09-18,182951.09,32931.2,215882.28999999998
d467d60e7fa047a6ad9e393861987da7,19ABCDE3969F1Z291,30ABCDE8830F1Z1000,INV-4812,2023-04-07,413357.61,74404.37,487761.98
0d7a0ec293374e8ba7466de5e0607005,07BBBBB6023B1Z94,33ABCDE2137F1Z846,INV-4813,2023-05-02,389499.99,70110.0,459609.99
19b389bab0a34ee495ae8f437933dd7a,27AAAAA1558A1Z119,27AAAAA6401A1Z139,INV-4814,2023-10-15,462680.01,83282.4,545962.41
a50335f312a844f6a4329d7e8bc12ca2,07BBBBB1498B1Z449,31ABCDE7827F1Z686,INV-4815,2023-09-26,216232.35,38921.82,255154.17
b2e0f725aa564d82b5058fd2010a4da4,32ABCDE4881F1Z1185,18ABCDE3535F1Z592,INV-4816,2023-09-30,448770.84,80778.75,529549.5900000001
3016864462284840ac657bd8a9433693,07BBBBB7489B1Z6,21ABCDE5637F1Z561,INV-4817,2023-04-28,224010.43,40321.88,264332.31
24acd4718847480599b2dd5eda8c7f09,20ABCDE9438F1Z852,21ABCDE1674F1Z93,INV-4818,2023-09-11,77419.55,13935.52,91355.07
6be46e70d35d4e788a4ba25b7c28af9f,23ABCDE2626F1Z69,21ABCDE6546F1Z825,INV-4819,2023-06-27,276550.74,49779.13,326329.87
f36fa9ea3fb240d5873e17f5813acb60,28ABCDE8522F1Z333,14ABCDE8181F1Z636,INV-4820,2023-07-19,328047.95,59048.63,387096.58
a72efc2db9fa4e6abc1804c8b7b11f47,29ABCDE9213F1Z98,27ABCDE6642F1Z662,INV-4821,2023-08-30,79376.27,14287.73,93664.0
d61d1a2d94d84985a5b2c1adee4aef2e,23ABCDE2439F1Z228,29ABCDE8493F1Z480,INV-4822,2023-11-06,205792.95,37042.73,242835.68000000002
172cc2b460f640bba47c22abc808ff32,34ABCDE5292F1Z452,19ABCDE2666F1Z1003,INV-4823,2023-10-22,262939.82,47329.17,310268.99
50e2c428bf5145018083d97b84cf6d68,14ABCDE1190F1Z56,21ABCDE2424F1Z466,INV-4824,2023-08-22,50278.1,9050.06,59328.159999999996
a79e535aa9b14be699de9e531de511f2,23ABCDE9697F1Z23,22ABCDE4849F1Z299,INV-4825,2023-07-10,406068.31,73092.3,479160.61
c1d4b38473fe4ee0851708b08334794b,27AAAAA5597A1Z59,27AAAAA3784A1Z222,INV-4826,2023-09-11,64374.01,11587.32,75961.33
e0eac389caa64d4688554081fd37f115,31ABCDE4288F1Z141,10ABCDE9599F1Z785,INV-4827,2023-07-29,442135.02,79584.3,521719.32
9375a9bac686475a87a3597db40be3f4,11ABCDE4134F1Z588,36ABCDE9458F1Z1125,INV-4828,2023-04-23,495690.07,89224.21,584914.28
9a23f357e8f9432da8013dcd5bf2994a,18ABCDE6884F1Z667,36ABCDE2325F1Z309,INV-4829,2023-06-16,285959.69,51472.74,337432.43
90c9a76d0ad242b39fb296d2493b0d51,33ABCDE3285F1Z682,26ABCDE9014F1Z245,INV-4830,2023-05-02,245327.21,44158.9,289486.11
6764b340f65c462ebf9b645f6b4584be,31ABCDE6669F1Z979,24ABCDE8176F1Z94,INV-4831,2023-12-27,113428.21,20417.08,133845.29
2dcae9d6621240299ade1234fc6c1ebc,23ABCDE7029F1Z500,36ABCDE2747F1Z221,INV-4832,2023-10-20,86485.48,15567.39,102052.87
d0715f21fdbe4e8681ac53e09a9c2c4e,27AAAAA3454A1Z219,27AAAAA7627A1Z270,INV-4833,2024-01-18,318592.99,57346.74,375939.73
13bd2fd463ce432298c71a7bb3088474,07BBBBB3766B1Z465,16ABCDE4602F1Z372,INV-4834,2023-08-13,135453.8,24381.68,159835.47999999998
ad7f6513b24048b3baabd4a0d9555f4d,31ABCDE7376F1Z495,20ABCDE4883F1Z394,INV-4835,2023-08-16,269430.49,48497.49,317927.98
0a0bea3f4c7149f7a241ccfb7e43fda7,23ABCDE7331F1Z764,12ABCDE3527F1Z961,INV-4836,2023-10-17,63538.28,11436.89,74975.17
0e22625f56cf41abb450fb922069c27a,12ABCDE4680F1Z61,35ABCDE9382F1Z509,INV-4837,2023-08-23,156508.46,28171.52,184679.97999999998
c84171ea4a4e497c9351b41bc6757fa3,07BBBBB2651B1Z327,26ABCDE5015F1Z646,INV-4838,2024-01-21,89453.02,16101.54,105554.56
f8e7edec69a6427786f475ea7b39bfbc,27AAAAA7096A1Z21,27AAAAA7114A1Z10,INV-4839,2023-07-25,82246.06,14804.29,97050.35
66c921c5c1594a08b5424e6e4a73f375,27AAAAA1863A1Z180,27AAAAA3196A1Z273,INV-4840,2023-10-08,495293.36,89152.8,584446.16
d6b5854d42754a2dbeff9bff73fd67e2,28ABCDE9365F1Z694,31ABCDE1063F1Z558,INV-4841,2023-05-08,423226.09,76180.7,499406.79000000004
730bd6cc9ee54351b9407a21f62c4729,14ABCDE5616F1Z269,14ABCDE4493F1Z1009,INV-4842,2023-06-18,73194.5,13175.01,86369.51
9b1a667d92a94387ab8cc2e9876b5b73,30ABCDE3918F1Z678,34ABCDE6082F1Z222,INV-4843,2023-04-07,163265.53,29387.8,192653.33
fe89077e19ee4a909c557f2580949374,36ABCDE7624F1Z829,22ABCDE7185F1Z887,INV-4844,2023-09-09,70449.24,12680.86,83130.1
a6264ccde9c04337a46b6f7da4d6de2e,10ABCDE6895F1Z714,13ABCDE3080F1Z314,INV-4845,2023-05-02,481445.05,86660.11,568105.16
42fe19e88004499484154c034f9597b8,27AAAAA4221A1Z57,27AAAAA4096A1Z104,INV-4846,2023-11-05,185159.55,33328.72,218488.27
c411e627e1c34f6a872636c8877a5d34,14ABCDE2846F1Z566,24ABCDE3557F1Z633,INV-4847,2023-09-28,184055.15,33129.93,217185.08
861f269a85fd4aa8ab356525345b9e91,27AAAAA3205A1Z165,27AAAAA9800A1Z30,INV-4848,2023-10-17,211466.54,38063.98,249530.52000000002
2adbebf50d9b4e8bb21d99ff812ae59a,16ABCDE8549F1Z156,14ABCDE7330F1Z127,INV-4849,2023-04-25,102629.64,18473.34,121102.98
7291903d8c7e44debf551e5a97134079,31ABCDE4072F1Z584,30ABCDE3864F1Z976,INV-4850,2023-06-16,182349.71,32822.95,215172.65999999997
193582f7560e455885ac3db009487f10,11ABCDE1080F1Z526,15ABCDE2702F1Z235,INV-4851,2023-11-10,295956.86,53272.23,349229.08999999997
e560b36a3c5248c59f2a5a47a9ed8320,28ABCDE5407F1Z1024,26ABCDE1293F1Z91,INV-4852,2023-12-24,117933.35,21228.0,139161.35
49b59dae7eae45b7a384b8ff960cddce,16ABCDE4036F1Z702,21ABCDE4726F1Z1008,INV-4853,2023-08-22,277958.56,50032.54,327991.1
1d6cdf90950f437db1c6ac39cf444d2d,18ABCDE3780F1Z742,12ABCDE2824F1Z29,INV-4854,2023-07-15,418756.59,75376.19,494132.78
954b89dcfafd4273aa8054642824a76c,26ABCDE3221F1Z963,20ABCDE7829F1Z1112,INV-4855,2023-10-19,217262.38,39107.23,256369.61000000002
3f8a7aec0ee5417a8025087b0b3a291d,17ABCDE8964F1Z381,23ABCDE8997F1Z755,INV-4856,2023-05-14,202966.14,36533.91,239500.05000000002
2de5a0ed358f4736af47c5b4c3a9aca8,28ABCDE5946F1Z899,10ABCDE8819F1Z833,INV-4857,2023-11-29,357834.27,64410.17,422244.44
043e19978a0d44fb9bab6648a28fc60f,17ABCDE4953F1Z743,15ABCDE5200F1Z657,INV-4858,2023-12-02,347830.49,62609.49,410439.98
b7b856508d51445ab5fcb12752976795,24ABCDE2133F1Z1136,11ABCDE6606F1Z349,INV-4859,2023-10-07,375910.08,67663.81,443573.89
ec8728929b2645d39142e417b9030819,07BBBBB7998B1Z14,13ABCDE4705F1Z719,INV-4860,2023-07-30,130479.88,23486.38,153966.26
30fc139a1ef44c318b4cf2c48bce4141,22ABCDE7054F1Z677,14ABCDE5687F1Z177,INV-4861,2023-08-14,217129.21,39083.26,256212.47
99a109f8552d41169a150fc635c97fd7,16ABCDE7568F1Z634,20ABCDE7149F1Z789,INV-4862,2023-08-11,64086.82,11535.63,75622.45
e90420fbf9aa4dad98787515ad7e98e1,32ABCDE4394F1Z1042,29ABCDE9456F1Z319,INV-4863,2023-08-18,84193.07,15154.75,99347.82
ec2270172392425780e95661503806f7,27AAAAA2507A1Z269,27AAAAA8511A1Z150,INV-4864,2023-11-08,346573.86,62383.29,408957.14999999997
4c6c7bcdf1114a7b86a0dcd34e2f750b,27AAAAA5825A1Z205,27AAAAA1681A1Z210,INV-4865,2023-11-29,372074.19,66973.35,439047.54000000004
ff3ac80da53f4d6d87a9f23bd194d26d,27AAAAA3638A1Z77,27AAAAA7062A1Z126,INV-4866,2023-06-24,266898.26,48041.69,314939.95
606dcc97de4f422f8dc34472e6998972,07BBBBB3708B1Z392,31ABCDE2874F1Z943,INV-4867,2024-01-24,367581.89,66164.74,433746.63
6a21a87481bd46bfb36cd6f2e9be398a,23ABCDE6617F1Z1175,23ABCDE4512F1Z401,INV-4868,2023-12-23,249023.2,44824.18,293847.38
2acbcba6fad54ad8918fa50f4d0a33a0,11ABCDE9399F1Z46,35ABCDE6775F1Z1039,INV-4869,2023-09-18,87078.86,15674.19,102753.05
718c8fdcabeb43059129f537cd2eb092,34ABCDE8159F1Z965,36ABCDE2325F1Z309,INV-4870,2023-06-08,307905.76,55423.04,363328.8
fb82f98e57514fc783f4d66986f9f8c3,36ABCDE4648F1Z264,31ABCDE7376F1Z495,INV-4871,2023-09-20,411642.72,74095.69,485738.41
72a63fa64dc042c0bbcd951b95a13baf,27ABCDE4756F1Z1051,20ABCDE7149F1Z789,INV-4872,2023-09-06,189721.35,34149.84,223871.19
3fe5f41e96c442b8a73a2676bae6e7dc,26ABCDE9625F1Z1097,32ABCDE4273F1Z611,INV-4873,2024-01-11,199145.83,35846.25,234992.08
5b6fdeb08f9a4251b7f44b154ee8a214,11ABCDE6156F1Z1079,35ABCDE5168F1Z772,INV-4874,2023-06-16,446090.05,80296.21,526386.26
4fbdee274b044a1b940b6f62a8151d1e,07BBBBB5365B1Z223,20ABCDE3438F1Z283,INV-4875,2023-05-01,256894.56,46241.02,303135.58
d33cb405706048df995f5e336eb139c3,31ABCDE6714F1Z210,29ABCDE2567F1Z246,INV-4876,2023-06-05,487807.93,87805.43,575613.36
0bac8122f9ff4cd98f26b78e71f9f5c2,07BBBBB2465B1Z189,10ABCDE3373F1Z562,INV-4877,2023-05-15,406890.39,73240.27,480130.66000000003
6572ecdf742d4fecbbe93567e5ee3645,31ABCDE1837F1Z990,29ABCDE7299F1Z30,INV-4878,2023-04-04,362294.63,65213.03,427507.66000000003
8b56c53780e2488c96fd76b21d261116,16ABCDE4429F1Z704,27ABCDE3147F1Z137,INV-4879,2023-08-28,335417.91,60375.22,395793.13
3b1b7a9a06db457aa1ab984e91c5c44a,07BBBBB5594B1Z330,19ABCDE3944F1Z732,INV-4880,2023-04-02,218035.36,39246.36,257281.71999999997
24ed60d375a34786b914edb6aec11bb1,20ABCDE6941F1Z298,14ABCDE4898F1Z43,INV-4881,2023-06-21,103792.94,18682.73,122475.67
18be5ad3b62249fe85f6268cad8a2171,27AAAAA3128A1Z249,27AAAAA5512A1Z32,INV-4882,2023-05-21,481620.05,86691.61,568311.66
1eb6850f980e4aedac5e02967cbf3713,24ABCDE2403F1Z493,30ABCDE1655F1Z1066,INV-4883,2023-11-10,250800.3,45144.05,295944.35
7f204ef4ae5441a0a3e26c60218a850c,36ABCDE2204F1Z975,22ABCDE4849F1Z299,INV-4884,2023-10-24,469234.08,84462.13,553696.21
c2a22b0bf17b49189ce5dffc2413f221,27AAAAA7399A1Z260,27AAAAA1315A1Z94,INV-4885,2023-10-16,376789.65,67822.14,444611.79000000004
2d36209c3d3144dda55eced74dc996ed,21ABCDE6789F1Z523,33ABCDE8614F1Z184,INV-4886,2023-09-10,131009.27,23581.67,154590.94
b12c316f4a7a47819afaee850b5ed930,25ABCDE8926F1Z296,36ABCDE4144F1Z457,INV-4887,2023-06-30,292861.84,52715.13,345576.97000000003
e2bc7d88a4324058bed86a4d1eac90ce,15ABCDE7062F1Z1169,32ABCDE7086F1Z476,INV-4888,2023-11-03,298597.31,53747.52,352344.83
1825a0a20ee1495bb5f6361b55b914ab,27AAAAA9347A1Z86,27AAAAA8811A1Z55,INV-4889,2024-01-21,245551.58,44199.28,289750.86
f80fabbc7fe24b30922b936ffd7f3a89,27AAAAA7242A1Z142,27AAAAA2220A1Z248,INV-4890,2024-01-23,467602.05,84168.37,551770.4199999999
0dad09929ea443b5bd62b9f5053abd29,28ABCDE8522F1Z333,25ABCDE5557F1Z572,INV-4891,2023-07-09,129062.09,23231.18,152293.27
ef418b814c6d4c08ba99c6a7e451b03b,20ABCDE4734F1Z1021,25ABCDE4372F1Z998,INV-4892,2023-12-31,436892.11,78640.58,515532.69
aeb1e3ad61c9414094de77b1764a5d5f,34ABCDE7901F1Z854,25ABCDE6399F1Z97,INV-4893,2023-04-05,484184.87,87153.28,571338.15
c43fdf2a4c4342b2bc08e9554ab0249e,24ABCDE6266F1Z382,33ABCDE9918F1Z99,INV-4894,2023-12-29,148209.82,26677.77,174887.59
5e63b50b12804dbea8c01212445ab9c2,23ABCDE2439F1Z228,29ABCDE3626F1Z505,INV-4895,2023-08-17,194043.61,34927.85,228971.46
9aa49c2d64e34624be065a191cf2f348,27AAAAA6713A1Z143,27AAAAA3397A1Z196,INV-4896,2024-01-03,324465.71,58403.83,382869.54000000004
62844097fa2146ed91cf1c2b691fca95,11ABCDE6156F1Z1079,34ABCDE2861F1Z1058,INV-4897,2023-06-20,438666.92,78960.05,517626.97
ab4cba6390634ee883e54130e466f892,31ABCDE2200F1Z109,15ABCDE8119F1Z450,INV-4898,2023-06-10,165165.67,29729.82,194895.49000000002
50b95eb3b3c742e0aef44eab8ea825b9,07BBBBB8917B1Z380,22ABCDE6648F1Z3,INV-4899,2023-06-29,468334.76,84300.26,552635.02
92ac6eae17c948d4979f34b3245e0f9e,27AAAAA5604A1Z292,27AAAAA5878A1Z61,INV-4900,2024-01-02,109187.81,19653.81,128841.62
b3972f314eec40a4a1a30abc222ecb96,15ABCDE5502F1Z1046,26ABCDE1891F1Z14,INV-4901,2023-06-24,112649.45,20276.9,132926.35
a14012f6ea5c4363872b620b3dce34b4,22ABCDE2221F1Z942,19ABCDE7121F1Z666,INV-4902,2023-07-26,219143.33,39445.8,258589.13
400c057af12a457faa2a8317c969fbd6,16ABCDE4429F1Z704,18ABCDE5109F1Z1161,INV-4903,2023-06-08,285181.78,51332.72,336514.5
c34e7cfa27024e4e847bf3c38df94401,11ABCDE1080F1Z526,10ABCDE6895F1Z714,INV-4904,2023-10-28,360093.33,64816.8,424910.13
03cb6b49cb4a47b09753fc30e2e0d70d,36ABCDE8262F1Z216,29ABCDE6583F1Z754,INV-4905,2023-06-19,345054.51,62109.81,407164.32
ad46563e0726453a9107c9907ef304e4,26ABCDE1332F1Z766,19ABCDE8619F1Z267,INV-4906,2023-07-24,245029.6,44105.33,289134.93
f206faaf05594d7a93d337425aac6ce4,27AAAAA6749A1Z114,27AAAAA8190A1Z89,INV-4907,2023-09-09,387245.32,69704.16,456949.48
416c66acb7164c27a251b8fff93087d2,29ABCDE3352F1Z959,18ABCDE6833F1Z421,INV-4908,2023-07-13,356301.45,64134.26,420435.71
1a05f09acf8e4fd5bc707949ff2ced57,32ABCDE4830F1Z275,14ABCDE7330F1Z127,INV-4909,2024-01-23,80041.29,14407.43,94448.72
6f1f515aa572490285bc78bec0844e53,11ABCDE9096F1Z1057,32ABCDE6115F1Z280,INV-4910,2023-12-17,163192.28,29374.61,192566.89
65052fc0aed34ffb85071e4f574c9b1e,07BBBBB2942B1Z354,16ABCDE2489F1Z455,INV-4911,2023-07-09,110705.16,19926.93,130632.09
503b190b64a448a9a56d846c45055bde,07BBBBB8022B1Z356,36ABCDE4144F1Z457,INV-4912,2023-05-06,124353.23,22383.58,146736.81
0b52ab6e2c9046fa899fba9991fc0203,07BBBBB5245B1Z410,23ABCDE8043F1Z984,INV-4913,2023-12-29,473941.06,85309.39,559250.45
fa2bd9d1e7ca44a08d778d632cdfa269,23ABCDE7331F1Z764,22ABCDE5113F1Z1031,INV-4914,2023-10-29,211194.25,38014.96,249209.21
c2540505c47b48bba8c834c5b4ab56e6,07BBBBB4188B1Z136,21ABCDE1578F1Z492,INV-4915,2023-11-02,119974.69,21595.44,141570.13
8bf7323f78e240da9f1e344f242ca845,11ABCDE1729F1Z818,25ABCDE8551F1Z1153,INV-4916,2023-12-28,297165.84,53489.85,350655.69
de0ddf3d826f4075b7a7c0275d7222ea,07BBBBB7084B1Z413,34ABCDE5129F1Z1001,INV-4917,2023-05-16,297291.57,53512.48,350804.05
38f5a4870bee40a58f525b37a09cd97f,18ABCDE5702F1Z1095,12ABCDE7785F1Z618,INV-4918,2023-09-16,105283.45,18951.02,124234.47
fa4e4e91a2284ce981356a0b4c098ae2,07BBBBB6647B1Z114,29ABCDE1885F1Z37,INV-4919,2023-11-13,477889.61,86020.13,563909.74
4384b313dab94737be6c75763e2963a5,27AAAAA6162A1Z164,27AAAAA6679A1Z188,INV-4920,2023-05-10,414930.86,74687.55,489618.41
b62a2633a9d54039a17a085e8ca71403,07BBBBB8028B1Z38,14ABCDE6638F1Z536,INV-4921,2023-07-16,474629.4,85433.29,560062.6900000001
a000881fac9a4581970592b64d0b6343,34ABCDE8159F1Z965,36ABCDE1854F1Z406,INV-4922,2023-12-10,194302.67,34974.48,229277.15000000002
ce181f29b5144cbe977ca105ff346521,32ABCDE6190F1Z273,30ABCDE2951F1Z903,INV-4923,2024-01-03,103642.79,18655.7,122298.48999999999
0bc86dcd8663451c8b44c3c5f83ce5dd,21ABCDE1194F1Z115,12ABCDE2467F1Z1183,INV-4924,2023-04-21,174012.67,31322.28,205334.95
25da52d8adbc4b38bf21e16a578b2188,25ABCDE3009F1Z395,27ABCDE1740F1Z236,INV-4925,2024-01-19,204856.7,36874.21,241730.91
b214de9ac80045b4ab2a02475f10c03a,29ABCDE3742F1Z471,35ABCDE6419F1Z932,INV-4926,2023-05-16,64386.28,11589.53,75975.81
c428dd77911f45cead6cd319aa435524,27AAAAA8478A1Z256,27AAAAA3752A1Z159,INV-4927,2023-08-19,138199.34,24875.88,163075.22
000d9c4f8eda4ad2996e3976ea0afce2,27AAAAA4189A1Z183,27AAAAA2211A1Z147,INV-4928,2023-12-06,93372.74,16807.09,110179.83
e872e49161c54148b2f8b07cdba0a5e4,25ABCDE8551F1Z1153,25ABCDE8234F1Z1101,INV-4929,2023-11-12,418265.92,75287.87,493553.79
edd74cd242e24c6a904dac350a29c34f,19ABCDE2666F1Z1003,26ABCDE6502F1Z564,INV-4930,2023-06-10,355753.03,64035.55,419788.58
31f1ce553f784d228d075b1ec3400283,29ABCDE9213F1Z98,11ABCDE9265F1Z1055,INV-4931,2023-06-21,274732.56,49451.86,324184.42
f4d50aeccd4a40fc93edcdf6508b1869,24ABCDE3017F1Z104,33ABCDE7938F1Z926,INV-4932,2023-06-10,140160.53,25228.9,165389.43
d6d5b39cdbbb4196b20a8c49ab19050c,35ABCDE4154F1Z781,26ABCDE9625F1Z1097,INV-4933,2023-09-13,219075.91,39433.66,258509.57
4dbad627c3554b5e8873fd7bb6cb0a88,21ABCDE1194F1Z115,14ABCDE2119F1Z205,INV-4934,2023-07-14,369265.83,66467.85,435733.68000000005
440af909693e4cd2bb3e440c00ebedb4,34ABCDE8198F1Z253,36ABCDE4144F1Z457,INV-4935,2023-09-15,290465.63,52283.81,342749.44
586746905d914c46a29f897683bccd07,27AAAAA6741A1Z295,27AAAAA4075A1Z27,INV-4936,2023-08-19,424278.65,76370.16,500648.81000000006
317d913658804b1c909447970db9daea,33ABCDE9745F1Z114,12ABCDE9342F1Z339,INV-4937,2023-05-03,389862.47,70175.24,460037.70999999996
c282e98f43774b49ab0a168c5dbb24d4,27AAAAA6326A1Z90,27AAAAA4096A1Z104,INV-4938,2023-12-28,436322.3,78538.01,514860.31
9a7318f3a2c345f3804bb242eb9c0307,20ABCDE6941F1Z298,33ABCDE6017F1Z252,INV-4939,2023-04-19,496064.08,89291.53,585355.61
5f215b353b154e17bbb0e772cb8522c8,27AAAAA1976A1Z284,27AAAAA9587A1Z87,INV-4940,2023-10-21,68876.25,12397.73,81273.98
c0c1e625a053466db3d14a38f9437250,23ABCDE2097F1Z408,23ABCDE7331F1Z764,INV-4941,2023-10-16,323630.7,58253.53,381884.23
9f87185e09144e4da666da09e2204bd1,20ABCDE4120F1Z548,35ABCDE3453F1Z735,INV-4942,2023-08-05,437032.95,78665.93,515698.88
96b15d9f9b2d45caafd7f6910e5b48e6,27AAAAA9347A1Z86,27AAAAA7979A1Z193,INV-4943,2023-05-10,422570.62,76062.71,498633.33
3e305fa51a3c400db141854182fa1d45,36ABCDE1603F1Z831,29ABCDE6278F1Z931,INV-4944,2023-09-04,134005.61,24121.01,158126.62
309dfcfa2db040c292c4470e871c8577,20ABCDE7149F1Z789,13ABCDE2745F1Z200,INV-4945,2023-09-01,407807.53,73405.36,481212.89
b2a1a8b7edd94394928a25cebf893e72,10ABCDE9599F1Z785,28ABCDE1530F1Z1133,INV-4946,2023-04-07,196339.41,35341.09,231680.5
164ff5a096194eeea0ccbdfa899c29f7,26ABCDE6236F1Z701,33ABCDE2137F1Z846,INV-4947,2023-12-07,119817.62,21567.17,141384.78999999998
cc2b5cef1a89462097505ecfa330e532,12ABCDE7845F1Z596,26ABCDE9014F1Z245,INV-4948,2023-11-07,238602.83,42948.51,281551.33999999997
89f46031361f45b78bd03eb85d642788,11ABCDE5000F1Z206,17ABCDE9303F1Z58,INV-4949,2023-10-17,326556.99,58780.26,385337.25
a997957ce49646039a73b3805c3ae17c,07BBBBB8040B1Z67,13ABCDE3488F1Z63,INV-4950,2023-11-19,332831.51,59909.67,392741.18
d80be714cffe495e8b022380899b0276,35ABCDE7354F1Z851,20ABCDE7829F1Z1112,INV-4951,2023-11-17,426398.62,76751.75,503150.37
3352004ca3a245b8aa990ee4dd87893a,32ABCDE7693F1Z8,17ABCDE1520F1Z939,INV-4952,2023-11-17,255404.8,45972.86,301377.66
3b5db7e18d634b72be1a5cdeabb9aaba,16ABCDE2611F1Z243,33ABCDE4703F1Z991,INV-4953,2023-12-02,305043.03,54907.75,359950.78
803bbb2a19f846acab0b880b7f9504b0,29ABCDE1238F1Z971,15ABCDE8119F1Z450,INV-4954,2023-09-22,213582.24,38444.8,252027.03999999998
d015d139ae1246b79ec98b34210054f9,34ABCDE9504F1Z272,35ABCDE9732F1Z329,INV-4955,2023-05-24,497667.82,89580.21,587248.03
95e66e373cce4f639781d80e62e47da4,10ABCDE3224F1Z733,21ABCDE5068F1Z1030,INV-4956,2023-12-12,122914.5,22124.61,145039.11
663a82c33dcd473c8f9bea39ee6b3b10,23ABCDE6849F1Z419,21ABCDE5068F1Z1030,INV-4957,2023-06-07,364414.95,65594.69,430009.64
d884f24e8e7841b79164ef96eef48dba,20ABCDE3243F1Z214,30ABCDE2187F1Z1033,INV-4958,2023-10-26,155094.71,27917.05,183011.75999999998
0a0e28b07c234f01ac01942cbe3d551a,16ABCDE6580F1Z906,34ABCDE9177F1Z542,INV-4959,2023-11-16,179093.53,32236.84,211330.37
e166cffc36e7435db2705774bdb4ed7b,27AAAAA3943A1Z161,27AAAAA6092A1Z291,INV-4960,2023-07-08,125222.45,22540.04,147762.49
64f1a4ba3ab044d2bb47580547f5d475,24ABCDE8476F1Z751,34ABCDE7847F1Z1127,INV-4961,2023-11-29,149223.21,26860.18,176083.38999999998
c84227f450b14543b7e9bebae7bf42e8,21ABCDE6546F1Z825,29ABCDE7543F1Z224,INV-4962,2024-01-24,148142.45,26665.64,174808.09000000003
c0056af099594afea23c156d2d492972,28ABCDE8522F1Z333,36ABCDE3920F1Z574,INV-4963,2023-10-29,188115.12,33860.72,221975.84
14e50ed3337e4b9c8b12970e365cade8,15ABCDE7277F1Z882,17ABCDE7092F1Z556,INV-4964,2023-07-11,150778.49,27140.13,177918.62
f1d570a5a8bf4e4d89bd24b5d891ad8d,10ABCDE9125F1Z73,23ABCDE3993F1Z884,INV-4965,2023-12-05,197106.5,35479.17,232585.66999999998
816a065416b947caa34bc4f142ab83db,27AAAAA2441A1Z299,27AAAAA1798A1Z15,INV-4966,2023-08-05,225468.7,40584.37,266053.07
fd350c14f69f44ec8b0a90399d70a510,18ABCDE4676F1Z958,27ABCDE8750F1Z532,INV-4967,2023-12-04,369952.15,66591.39,436543.54000000004
f5d13fec676c4eb6831e2f6fa8abbdd3,26ABCDE9014F1Z245,11ABCDE1305F1Z386,INV-4968,2023-09-07,496963.97,89453.51,586417.48
18ee5f1312e344788ffd90bc4765b154,32ABCDE6190F1Z273,35ABCDE9854F1Z1195,INV-4969,2024-01-14,402477.49,72445.95,474923.44
